id,label,center_x,center_y,rotation_degrees,long_axis_angle_degrees,width,height
rect3826-5-1-2-7-6-6-2-0-8-8-9-6-9-8-7-9-4-1-06-2-5,35-1-1,403.5749143137389,317.1486639528755,-164.4683,-74.46830000000226,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-2-1-2-2-2-4-4-4-1-8-3-94-9,34-2-2,396.33156044934253,351.97800842496224,175.54372999999998,-94.45626999999982,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-8-8-9-6-9-8-7-9-4-1-06-2-0,34-2-1,403.86731999804897,351.4057736149589,175.54372999999998,-94.45627000000007,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-2-1-2-2-2-4-4-4-1-8-3-94-3,34-1-2,398.71239440910693,378.63766496861797,174.62797,-95.37203000000002,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-8-8-9-6-9-8-7-9-4-1-06-2-2,34-1-1,406.2380467275608,377.945074082344,174.62797,-95.37202999999971,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-2-1-2-2-2-4-4-4-1-8-3-94-2,33-1-2,416.9979055569398,416.5292193368997,138.04773,-131.9522700000031,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-8-8-9-6-9-8-7-9-4-1-06-2-4,33-1-1,422.62841857053303,411.48815227047294,138.04773,-131.9522699999985,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8-5-7,32-1,294.60454888146,420.8000675923838,-57.870175,32.1298250000022,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8-5-7-7,32-2,316.5177229758469,432.98024697448136,-64.042673,25.957327000001214,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8-5-7-7-3,32-3,339.9882139050483,441.1003700291763,-77.140651,12.859348999999156,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8-5-7-7-3-6,32-4,365.2384628685996,444.2705387845967,-88.12899300000001,1.8710070000001622,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8-5-7-7-3-6-0,32-5,390.2105785176423,442.43520324489566,-102.29065,-12.290649999999602,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8-5-7-7-3-6-0-0,32-6,414.7933875768178,435.7054615472725,-109.72241,-19.722410000000252,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4-80,31-1,310.0566818406739,409.6334721215952,86.57134300000001,176.57134300000132,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4-80-0,31-2,334.91155470765085,407.74575148039435,86.57134300000001,176.57134299999825,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4-80-7,31-3,360.15969708320404,405.5434379941952,86.57134300000001,176.57134299999825,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4-80-4,31-4,384.38535056353777,403.57707746189334,86.57134300000001,176.5713430000015,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4,30-5,381.6324306539733,348.676121199154,41.560755,131.56075499999952,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4-9,30-4,364.17108156095907,367.2386156655297,44.274787,134.27478699999892,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4-0,30-3,345.05801236409445,383.2055207338846,55.33272199999999,145.33272200000215,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4-8,30-2,323.1133399038049,395.0823752556524,67.774899,157.7748990000007,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-2-7-7-4-90,30-1,299.28097715052843,403.26245517895205,74.380619,164.38061900000037,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-6,29-2,285.673752765794,363.30588795918163,5.422943900000007,95.42294390000046,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-3,29-1,282.5275473661286,389.65520295224445,5.6958372,95.69583720000367,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2,28-3,364.4070453039303,337.3498462755281,-93.998213,-3.9982129999991685,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-0,28-2,339.15890107710806,339.63085369541596,-93.998213,-3.9982129999991685,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-7,28-1,314.4613440740914,341.51856402609246,-93.998213,-3.9982130000024085,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4,27-2,293.4605577035611,299.516954334206,5.6958372,95.69583720000008,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1-4-7,27-1,290.5503078492123,324.8437633881091,5.6958372,95.69583720000043,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78,26-1,306.6745324546844,301.4833149953007,-35.32353899999998,54.67646099999794,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0,26-2,325.78760302730177,317.4502092265527,-65.868958,24.13104200000285,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2,26-3,349.6199849391583,325.1583612319586,-76.11783000000001,13.882169999999917,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26-2-3-30-3-9-1-2-78-0-2-1,26-4,374.16022287589783,329.5630362676671,-83.634708,6.36529200000038,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-7,25-1-2,315.25521832366604,288.3248149760997,91.89267899999999,-178.107321000003,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-2,25-1-1,315.5198222881826,280.772023707293,91.89267899999999,-178.107321000003,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-8,25-2-2,340.21593941325773,289.0803326283763,90.71328,-179.28672000000134,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-1,25-2-1,340.3250386548442,281.52369522381696,90.71328,-179.28672000000134,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-5,25-3-2,365.6104415392155,288.3671771490868,82.59712200000001,172.5971220000016,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-0,25-3-1,364.65158884661327,280.8708265221424,82.59712200000001,172.5971219999983,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-2,25-4-2,390.28263342995245,283.0820117771979,70.715259,160.71525900000063,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-8,25-4-1,388.8019951577925,275.44313647072016,70.715259,160.7152589999987,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-4,24-1,310.9003836705525,265.2386405521444,50.73880600000001,140.73880600000155,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-45,24-2,331.33822603164987,252.02871242380445,62.41999899999999,152.41999899999917,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-23,24-3,355.0660605312771,243.6293702883648,76.08219700000001,166.08219699999916,3.3142691,21.368462
rect3826-4-6-5-4-3-6-96-4-77-3-56-0-2-8-6-4-8-1-2-4-26,24-4,378.67592141206075,238.820441191493,79.51559199999997,169.51559200000054,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96,23-4,267.7970194698835,185.31668560554152,164.23807999999997,-105.7619200000006,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-2,23-3,275.0272624989247,209.51014183386704,164.23807999999997,-105.7619200000006,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-7,23-2,282.1462835039405,233.81488501727554,164.23807999999997,-105.7619200000006,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4,23-1,289.3208941033072,257.89716282832273,164.23807999999997,-105.7619200000006,3.3142691,21.368462
rect3826-4-6-5-4-0-1-92,22-5,374.02597019046306,222.91391845132642,116.22818999999998,-153.7718099999982,3.3142691,21.368462
rect3826-4-6-5-4-0-1-9,22-4,351.5565881140903,212.2353994030258,116.22818999999998,-153.7718099999982,3.3142691,21.368462
rect3826-4-6-5-4-0-1-65,22-3,329.2540995364585,201.39004977532807,116.22818999999998,-153.77180999999817,3.3142691,21.368462
rect3826-4-6-5-4-0-1-6,22-2,307.2852835251819,190.822769562054,116.22818999999998,-153.77180999999965,3.3142691,21.368462
rect3826-4-6-5-4-0-1,22-1,285.05442749081635,179.77823930978093,116.22818999999998,-153.77180999999965,3.3142691,21.368462
rect3826-4-6-5-2-5-4-8,21-6,405.9760315990003,171.54580804951897,91.677052,-178.32294799999954,3.3142691,21.368462
rect3826-4-6-5-2-5-4-7,21-5,381.4751287647085,170.64127963703484,91.677052,-178.32294800000116,3.3142691,21.368462
rect3826-4-6-5-2-5-4,21-4,356.4624740304917,169.50312427335885,91.677052,-178.32294799999954,3.3142691,21.368462
rect3826-4-6-5-3-7-6,21-3,331.79124393600864,168.41624764783845,92.54431199999999,-177.45568799999998,3.3142691,21.368462
rect3826-4-6-5-5-7-1,21-2,306.79252575309715,166.98455245685955,92.54431199999999,-177.45568799999998,3.3142691,21.368462
rect3826-4-6-5-4-0,21-1,281.69345936784896,165.92272722787786,92.54431199999999,-177.45568799999998,3.3142691,21.368462
rect3826-4-6-5-4-3,20-4,334.93838938916343,98.49719957995796,-131.22198,-41.221979999999945,3.3142691,21.368462
rect3826-4-6-5-5-7-7,20-3,316.63432456551504,114.92502275954506,-131.22198,-41.221979999997814,3.3142691,21.368462
rect3826-4-6-5-3-7-1,20-2,297.8321246389349,131.51015257734895,-131.22198,-41.221979999999945,3.3142691,21.368462
rect3826-4-6-5-2-5-9,20-1,279.073505557153,148.39100033178238,-132.08924,-42.08923999999979,3.3142691,21.368462
rect3826-4-4,19-1,213.53772607398508,60.08681987259514,72.491243,162.49124299999988,3.3142691,21.368462
rect3826-4-6-3,19-2,238.27007255437303,53.55888402267811,77.33895100000001,167.33895100000007,3.3142691,21.368462
rect3826-4-6-4-8,19-3,263.24315816621515,51.59665592993784,91.95837699999998,-178.0416230000001,3.3142691,21.368462
rect3826-4-6-4-7-4,19-4,288.46023146322364,53.86847341914399,95.28522499999997,-174.71477500000006,3.3142691,21.368462
rect3826-4-6-4-7-8-0,19-5,312.92926168202763,60.346611934042286,114.22213999999997,-155.77785999999975,3.3142691,21.368462
rect3826-4-6-4-7-8-3-1,19-6,334.8623912987385,72.59293074471861,124.43459000000001,-145.56541000000087,3.3142691,21.368462
rect3826-4-6-5-4,18-1,208.28157588009566,84.90728043639236,144.21756000000005,-125.78244000000183,3.3142691,21.368462
rect3826-4-6-5-5-7,18-2,223.01366618140494,105.25564947792904,144.21756000000005,-125.7824400000005,3.3142691,21.368462
rect3826-4-6-5-3-7,18-3,237.77210801624653,126.1069652195051,144.21756000000005,-125.7824400000005,3.3142691,21.368462
rect3826-4-6-5-2-5,18-4,253.23501288934023,146.78606974545897,143.3503,-126.64969999999884,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-8,17-3,246.62167883594404,186.5688290008293,-148.28405000000004,-58.284050000000775,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-8-1,17-2,233.80099342007048,208.0022450009214,-148.77011,-58.77011000000013,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-8-1-6,17-1,220.62633357996805,229.9469126252162,-148.77011,-58.77011000000013,3.3142691,21.368462
rect3826-5-1-23-0-09-8,16-1-2,226.75537078411472,258.1950703914855,105.38911000000002,-164.61089000000237,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2,16-1-1,228.77538118714088,250.91262036885811,105.38911000000002,-164.6108900000008,3.3142691,21.368462
rect3826-5-1-23-0-09-8-1,16-2-2,250.26870912422572,264.9310346902972,105.38911000000002,-164.61088999999924,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-7,16-2-1,252.2887098857933,257.6485820139411,105.38911000000002,-164.61088999999924,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4,16-3-2,274.1103243527776,272.53233918300054,107.63713999999999,-162.36285999999802,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0,16-3-1,277.03838498998556,264.71197626828683,105.38911000000002,-164.61088999999836,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4,15-5,278.0861956005217,286.70692588446724,-116.01941,-26.019410000000477,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-0,15-4,256.5067558196012,299.1095194607799,-126.55233,-36.552330000003195,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-4,15-3,237.531692133574,316.143582822869,-140.40076,-50.40076000000113,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-5,15-2,222.9465021339734,336.4910516256195,-147.77045,-57.770449999998604,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-8,15-1,209.67704171087416,358.2862758528896,-150.27447,-60.2744699999993,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-09,14-3,268.787479567543,350.9122228700496,-111.49227,-21.492269999998854,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-3,14-2,244.97654387460426,359.64413536476064,-110.90158,-20.901579999998546,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-7,14-1,221.3566607500116,368.4086118037819,-110.61819,-20.61819000000048,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-7-2,13-1,217.32283341570113,382.0649751996615,-67.16755,22.832449999999,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-7-2-5,13-2,240.52597049879563,392.09348407162855,-67.16755,22.832450000002012,3.3142691,21.368462
rect3826-4-6-5-4-0-1-96-4-4-7-2-7,13-3,263.96502744417097,401.6893699147571,-67.16755,22.832449999999,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4,12-1,133.47698634860797,364.8789836759737,-99.736498,-9.736498000001404,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-5,12-2,158.4104801484604,363.5418781077981,-86.113343,3.886656999999616,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-5-6,12-3,183.8159599820963,368.8903735346322,-73.75266,16.24733999999853,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4,11-2,144.25265715327993,333.1811679016711,-99.409322,-9.409322000000344,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5,11-1,122.8585549887458,349.0693929879155,-153.93636,-63.93636000000075,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9,10-3,205.3945289785635,271.94045456468734,-176.00295,-86.00295000000064,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6,10-2,196.95125531018198,296.5280799522604,-147.45213,-57.452129999999286,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7,10-1,179.41128876150026,317.2142615138198,-132.72243,-42.722430000001566,3.3142691,21.368462
rect3826-5-1-23-0-09,9-3-2,138.7767009720241,272.15361490622473,74.57117499999998,164.57117499999868,3.3142691,21.368462
rect3826-5-1-2-7-6-6,9-3-1,136.7805930984813,264.86456663395313,74.57117499999998,164.57117499999868,3.3142691,21.368462
rect3826-5-1-23-0-09-2,9-2-2,114.18211268327967,278.7785168308366,74.57117499999998,164.57117500000163,3.3142691,21.368462
rect3826-5-1-2-7-6-6-7,9-2-1,112.18600650618632,271.48947846422294,74.57117499999998,164.57117500000163,3.3142691,21.368462
rect3826-5-1-23-0-09-7,9-1-2,88.85531097080298,285.7001409989055,74.57117499999998,164.57117500000163,3.3142691,21.368462
rect3826-5-1-2-7-6-6-0,9-1-1,86.8592030972602,278.41109272663397,74.57117499999998,164.57117499999868,3.3142691,21.368462
rect3826-5-1-23-0-09-6,9-4-2,163.02665032083397,265.3285682283345,74.57117499999998,164.57117499999868,3.3142691,21.368462
rect3826-5-1-2-7-6-6-1,9-4-1,161.03054510770232,258.0395295956798,74.57117499999998,164.57117499999868,3.3142691,21.368462
rect3826-5-1-23-0-09-4,9-5-2,186.54440013288755,259.11485827572994,74.57117499999998,164.57117499999868,3.3142691,21.368462
rect3826-5-1-2-7-6-6-13,9-5-1,184.54828743953635,251.82581133366392,74.57117499999998,164.5711749999998,3.3142691,21.368462
rect3826-4,8-1,101.3072018422169,152.27542603386414,99.73011200000002,-170.26988800000012,3.3142691,21.368462
rect3826-4-6,8-2,126.94859836660227,159.35434335044792,108.55680000000001,-161.44320000000073,3.3142691,21.368462
rect3826-4-6-4,8-3,150.38772347129515,170.75927690459054,124.71841999999998,-145.28158000000053,3.3142691,21.368462
rect3826-4-6-4-7,8-4,170.91658846396592,187.51269608754933,135.81471999999997,-134.18527999999947,3.3142691,21.368462
rect3826-4-6-4-7-8,8-5,187.51271215090776,207.4910080475667,144.45758999999998,-125.54241000000066,3.3142691,21.368462
rect3826-4-6-4-7-8-3,8-6,199.94015454013385,229.9862084227839,155.65244,-114.34755999999935,3.3142691,21.368462
rect3826-4-6-5,7-1,119.79105201138938,123.09454938847142,108.55680000000001,-161.4432000000002,3.3142691,21.368462
rect3826-4-6-5-5,7-2,143.6234160691337,131.03866862863404,108.55680000000001,-161.4432000000002,3.3142691,21.368462
rect3826-4-6-5-3,7-3,167.77038988065883,139.37606156807232,108.55680000000001,-161.4432000000002,3.3142691,21.368462
rect3826-4-6-5-2,7-4,192.3893295158511,147.16286107082647,107.68953999999997,-162.3104599999997,3.3142691,21.368462
rect3826-4-6-5-2-6,7-5,216.3789703347208,154.1631345354374,105.95434,-164.04565999999988,3.3142691,21.368462
rect3826-4-6-5-2-6-1,7-6,240.44729511695448,161.2420560020379,105.95434,-164.0456600000019,3.3142691,21.368462
rect3826-4-6-5-6,6-1,121.75741541338891,113.26271606926474,91.538903,-178.46109700000073,3.3142691,21.368462
rect3826-4-6-5-6-1,6-2,146.8482490299336,113.65597156991845,88.758577,178.7585770000003,3.3142691,21.368462
rect3826-4-6-5-6-1-9,6-3,170.0513845122729,104.76801374333127,48.649799,138.6497989999998,3.3142691,21.368462
rect3826-4-6-5-6-1-9-9,6-4,186.01826941110127,84.00317710434905,26.027905000000004,116.02790499999986,3.3142691,21.368462
rect3826-4-6-5-6-1-9-9-0,5-1,124.35301267858503,70.8678433667634,87.10960699999998,177.1096070000001,3.3142691,21.368462
rect3826-4-6-5-6-1-9-9-0-6,5-2,148.6573097944446,69.37340984482282,86.72393399999999,176.72393399999953,3.3142691,21.368462
rect3826-4-6-5-6-1-9-9-0-6-7,5-3,173.59084011310907,67.56435509713545,86.91011100000003,176.91011099999997,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9,4-1,134.1487753018329,383.75896376506194,-50.558340000000015,39.44166000000183,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4,4-2,154.50469910262004,398.44197195492643,-55.79975300000001,34.20024700000056,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8,4-3,177.6970867751968,409.95468974054484,-68.720153,21.279847000001325,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8,4-4,202.33553557324086,416.23948108591986,-82.744176,7.255824000002349,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8-5,4-5,228.0863122880759,417.3518082618936,-94.008375,-4.008374999996988,3.3142691,21.368462
rect3826-4-6-4-7-8-3-9-6-7-4-5-4-9-4-8-8-5-1,4-6,253.50339889149853,413.7923139496645,-99.566991,-9.566990999999945,3.3142691,21.368462
rect3826-5-1-23-0-09-0,3-3-2,76.7867811423396,307.44628193948614,-19.814904000000013,70.18509599999993,3.3142691,21.368462
rect3826-5-1-2-7-6-6-4,3-3-1,69.67174721468571,309.9939773901926,-19.814904000000013,70.18509599999993,3.3142691,21.368462
rect3826-5-1-23-0-09-48,3-2-1,81.41191707304132,334.41279189733103,146.98468000000003,-123.01531999999949,3.3142691,21.368462
rect3826-5-1-2-7-6-6-03,3-2-2,87.75716907380507,330.3076369176496,146.98468000000003,-123.01532000000084,3.3142691,21.368462
rect3826-5-1-23-0-09-03,3-1-1,97.05322090131592,356.2538070122835,141.33567,-128.66433000000072,3.3142691,21.368462
rect3826-5-1-2-7-6-6-038,3-1-2,102.96357164543163,351.54398479804536,141.33567,-128.66433000000276,3.3142691,21.368462
rect3826,2-5-2,76.2234394093704,165.90623387951294,25.720538000000005,115.72053799999958,3.3142691,21.368462
rect3826-0,2-5-1,69.66060254908776,162.37454620450322,25.720538000000005,115.72053799999958,3.3142691,21.368462
rect3826-5,2-4-2,67.87023381134253,190.11360200346815,13.334236000000004,103.33423600000003,3.3142691,21.368462
rect3826-5-4,2-4-1,60.721405691976344,188.14194577931056,13.334236000000004,103.33423599999969,3.3142691,21.368462
rect3826-5-1,2-3-2,64.10355596056745,215.90705169523287,2.2721538000000123,92.27215380000018,3.3142691,21.368462
rect3826-5-1-2,2-3-1,56.552700811198534,215.59243183728864,2.2721538000000123,92.27215379999984,3.3142691,21.368462
rect3826-5-1-2-9,2-2-2,63.63162295664691,242.1777017272793,-0.9828774700000054,89.01712252999988,3.3142691,21.368462
rect3826-5-1-2-3,2-2-1,56.39538984528292,242.25635497690342,-1.879646799999989,88.1203532000003,3.3142691,21.368462
rect3826-5-1-23,2-1-2,66.35662823902366,268.3571628060285,-7.479827999999998,82.52017200000017,3.3142691,21.368462
rect3826-5-1-2-7,2-1-1,58.86158472024955,269.3260707236853,-7.479827999999998,82.52017200000017,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-2-1-2-2-2-4-4-4-1-3-2-2-4-3-9-55,1-1-2,93.376541915149,131.2196353686515,26.854111999999986,116.85411200000101,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-8-8-9-6-9-8-7-9-4-5-1-0-8-2-1-9,1-1-1,86.64089079261376,127.79239484446666,26.854111999999986,116.85411200000027,3.3142691,21.368462
rect3826-5-1-23-0-09-8-4-2-1-2-2-2-4-4-4-1-3-2-2-4-3-9-7,0-1-2,104.49624922559417,92.34499477006814,2.132802099999992,92.13280209999937,3.3142691,21.368462
rect3826-5-1-2-7-6-6-2-0-8-8-9-6-9-8-7-9-4-5-1-0-8-2-1-6,0-1-1,96.94461941670738,92.04873441913769,2.132802099999992,92.13280210000022,3.3142691,21.368462
